user_id,date_from,date_to,origin,destination,is_booked,search_count,num_adults,num_children,num_days,geo_distance
d197ca,2017-05-03,2017-05-03,STR,PMI,0,1,2,0,0,1147.0448811174474
d197d6,2017-05-04,2017-05-11,STR,CLT,0,1,1,0,7,7157.588593702022
d19841,2017-05-17,2017-05-20,VIE,OPO,0,1,1,0,3,2125.1527802205483
d1984a,2017-09-05,2017-09-08,DUS,VCE,0,1,1,0,3,762.0085086860541
d19ed5,2017-07-11,2017-07-16,CDG,DXB,0,2,2,0,5,5238.9030308178935
d1a742,2017-06-08,2017-06-20,PAR,ALG,0,1,1,0,12,1346.621997089775
d1ace1,2017-06-14,2017-06-16,PAR,LIS,0,2,1,0,2,1452.0328728283007
d1ae52,2017-05-17,2017-05-19,BER,NCE,0,1,1,0,2,1086.2164001753783
d1ae94,2017-08-26,2017-10-01,PAR,MAA,0,1,4,1,36,8035.86975183539
d1ae94,2017-08-27,2017-10-01,CDG,MAA,0,1,4,1,35,8021.3717618305145
d1b299,2017-06-15,2017-06-21,TYO,PAR,0,1,1,0,6,9712.667416241666
d1b4de,2017-08-17,2017-09-02,MUC,BKK,0,1,1,0,16,8794.589830490255
d1b4fa,2017-05-10,2017-05-12,BER,BUH,0,2,1,0,2,1287.4518677061042
d1b68d,2017-04-27,2017-04-28,DUS,BUD,0,1,1,0,1,995.5893183161571
d1b847,2017-08-17,2017-08-31,FRA,LON,0,1,2,0,14,640.0443028377856
d1bd35,2017-06-15,2017-06-23,HAM,AYT,0,1,2,0,8,2448.7612449426356
d1c318,2017-05-20,2017-05-20,CAS,TLS,0,1,1,0,0,1361.0354960752352
d1c647,2017-04-26,2017-05-05,HAM,STR,0,1,1,0,9,536.9279267891749
d1c86f,2018-04-04,2018-04-04,LAS,MUC,0,1,1,0,0,9257.467778255304
d1c872,2018-03-17,2018-03-24,HAM,BCN,0,1,1,0,7,1476.4181312282537
d1cca1,2017-09-16,2017-09-30,DUS,IST,0,2,1,0,14,2038.9828522626703
d1cd2e,2017-05-05,2017-05-05,MUC,AYT,0,1,1,0,0,2001.129441915605
d1cec0,2017-09-03,2017-09-17,GVA,NRT,0,1,1,0,14,9814.930468650575
d1d323,2017-04-25,2017-04-30,PAR,OPO,0,1,1,0,5,1212.4711446876818
d1d362,2017-05-27,2017-05-31,HAM,PAR,0,1,2,0,4,748.9053904224791
d1d449,2017-06-30,2017-06-30,REK,AMS,0,1,6,0,0,2016.437376520441
d1d578,2017-07-05,2017-07-05,PMI,VIE,0,1,1,0,0,1458.46078912606
d1d768,2017-11-02,2017-11-02,PAR,ROM,0,1,1,0,0,1106.7371573716223
d1d953,2017-09-14,2017-09-28,AMS,SYD,0,2,2,0,14,16659.344007196636
d1d9ab,2017-05-18,2017-06-17,PAR,BUH,0,1,1,0,30,1865.476827278753
d1da7a,2017-08-10,2017-08-16,MUC,FRA,0,1,1,0,6,304.906832842778
d1dbf9,2017-09-18,2017-10-18,AMS,MIA,0,1,2,0,30,7437.797330420981
d1dfb7,2017-05-03,2017-05-05,MUC,EDI,0,1,1,0,2,1336.504328550439
d1e359,2017-05-27,2017-05-31,STR,BUD,0,1,2,0,4,762.4764053661254
d1e475,2017-05-17,2017-05-21,MUC,PAR,0,1,2,0,4,684.2700631228574
d1e701,2017-09-18,2017-10-18,PAR,OPO,0,1,1,0,30,1212.4711446876818
d1e7b0,2017-07-05,2017-07-12,DUS,PMI,0,1,1,0,7,1335.099388960445
d1e7b0,2017-07-05,2017-07-12,FRA,PMI,0,1,1,0,7,1264.4962315467362
d1e8d7,2017-10-26,2017-11-03,PAR,MIA,0,1,1,0,8,7355.805220239758
d1e966,2017-07-12,2017-07-14,FRA,ALC,0,1,2,0,2,1505.9415680583793
d1e96c,2017-09-24,2017-10-08,PAR,NYC,0,1,2,1,14,5837.828025520125
d1efb8,2017-05-01,2017-05-04,HAM,BCN,0,1,3,0,3,1476.4181312282537
d1fada,2017-05-21,2017-06-14,CDG,ALG,0,1,1,0,24,1363.8281968104534
d1fdd1,2017-11-21,2017-11-21,GVA,MEL,0,1,1,0,0,16531.807533564344
d1fdf6,2017-09-18,2017-09-24,ORY,OPO,0,1,2,0,6,1204.350423536272
d1fe06,2017-09-16,2017-09-27,PAR,LAX,0,2,1,0,11,9085.91956641113
d1feb3,2017-07-09,2017-07-13,ORY,CPH,0,2,1,0,4,1037.2520374076819
d1ff8e,2017-07-18,2017-08-01,PAR,LAS,0,1,1,0,14,8729.91502088693
d200f4,2017-05-14,2017-05-23,PAR,BER,0,1,1,0,9,878.2992029098784
d2022b,2017-05-19,2017-05-30,MRS,YUL,0,1,2,0,11,6005.864740104897
d202a5,2017-07-07,2017-07-12,FRA,BCN,0,1,2,0,5,1093.6172586284022
d204eb,2018-02-22,2018-03-15,BER,CHC,0,1,1,0,21,18184.848454969335
d20720,2017-07-17,2017-07-21,FRA,PMI,0,1,1,0,4,1264.4962315467362
d20720,2017-07-18,2017-07-21,FRA,PMI,0,1,1,0,3,1264.4962315467362
d208b2,2017-05-25,2017-05-26,CGN,SXF,0,1,1,0,1,471.98602647320587
d20ca7,2017-05-11,2017-05-11,BER,PMI,0,1,1,0,0,1657.1975239635512
d20ea3,2017-05-06,2017-06-17,NCE,PAR,0,1,1,1,42,687.6002097518481
d20f63,2017-07-08,2017-07-11,FRA,MCT,0,2,2,0,3,5174.110483278939
d20fcc,2017-04-25,2017-04-28,FRA,MAD,0,1,2,0,3,1446.0235440353356
d21002,2017-06-22,2017-07-02,DUS,AYT,0,1,2,0,10,2473.8296196661768
d21002,2017-08-17,2017-08-17,FRA,AYT,0,1,3,0,0,2296.0396602015976
d214c1,2017-06-08,2017-06-25,DUS,SIP,0,1,1,0,17,2131.2527751455127
d2151a,2017-07-18,2017-07-21,HAM,PMI,0,1,6,0,3,1654.5157994562705
d2152c,2017-07-19,2017-08-09,DUS,AYT,1,3,2,0,21,2473.8296196661768
d2156e,2017-06-28,2017-06-30,TXL,BHX,0,1,2,1,2,1025.901366688687
d216f3,2017-10-13,2017-11-01,TXL,YOW,0,1,2,0,19,6120.506727945739
d21839,2017-04-21,2017-04-22,BER,IST,0,1,1,0,1,1736.013577545123
d21839,2017-04-22,2017-04-23,BER,IST,1,1,1,0,1,1736.013577545123
d21839,2017-04-29,2017-04-30,BER,IST,0,2,1,0,1,1736.013577545123
d2227a,2017-05-07,2017-05-10,BER,BUD,0,1,1,0,3,702.3985920028955
d2227a,2017-05-07,2017-05-10,BER,STR,0,1,1,0,3,511.55924282227244
d222ff,2017-07-06,2017-07-08,TLS,PAR,0,1,2,1,2,587.9440451999194
d22462,2017-06-14,2017-06-18,MRS,DUB,0,1,2,0,4,1384.0875782371684
d224d4,2017-06-01,2017-06-08,PAR,NYC,0,1,2,1,7,5837.828025520125
d22604,2017-05-30,2017-05-30,CGN,LON,0,1,1,0,0,512.479036863978
d2267e,2017-12-20,2018-01-04,FRA,CEB,0,1,1,0,15,10852.580588625338
d22c59,2017-09-12,2017-09-15,PAR,CAS,0,1,1,0,3,1886.4928553638888
d22d91,2017-11-08,2017-11-17,DUS,SYD,1,5,4,0,9,16576.042534808337
d22f14,2017-04-28,2017-04-30,MUC,MAD,0,1,1,0,2,1484.4714637021586
d230e9,2017-05-10,2017-05-12,TLS,PAR,0,2,2,0,2,587.9440451999194
d231f7,2017-08-30,2017-10-03,BER,DPS,0,1,1,0,34,11573.295042034444
d2320c,2017-07-24,2017-07-29,MUC,NCE,1,4,1,0,5,601.4273948373956
d232cf,2017-11-08,2017-11-08,JFK,LAS,0,1,1,0,0,3604.638147361915
d232cf,2017-11-09,2017-11-09,JFK,LAS,0,1,2,0,0,3604.638147361915
d23360,2017-06-09,2017-06-21,PAR,CAS,0,1,2,1,12,1886.4928553638888
d234de,2017-10-04,2017-10-04,LON,MUC,0,2,2,2,0,920.6904735627807
d23d16,2017-04-30,2017-05-02,DUS,DUB,0,1,1,0,2,915.5973864187715
d23d16,2017-06-07,2017-06-11,CGN,DUB,0,1,1,0,4,951.2789769358544
d23f48,2017-05-27,2017-05-28,HAM,GVA,0,1,1,0,1,862.5259771421064
d23fac,2017-07-26,2017-08-24,CDG,CAI,0,1,2,0,29,3210.7417752491824
d24629,2017-07-02,2017-07-06,FRA,MIL,0,1,2,0,4,519.5643313103288
d2494d,2017-05-05,2017-09-14,FRA,ALC,0,1,2,1,132,1505.9415680583793
d24a3c,2017-12-15,2017-12-29,HAM,LPA,0,1,2,0,14,3510.53159650074
d24aac,2017-09-14,2017-10-05,TLS,MOW,0,2,1,0,21,2892.8600907515056
d24b06,2017-08-05,2017-08-16,STR,AGP,0,2,2,0,11,1735.6679365610037
d24dfc,2017-06-15,2017-06-16,HAM,MUC,0,2,1,0,1,614.6902477291612
d24f8e,2017-05-13,2017-05-18,BER,VIE,0,1,2,0,5,537.8205741565705
d24fa8,2017-06-14,2017-06-17,PAR,GVA,0,2,1,0,3,404.71629678992724
d252da,2017-06-18,2017-06-20,MUC,DUB,0,1,2,0,2,1376.248476041499
d253e2,2017-09-01,2017-09-08,CGN,DUB,0,2,1,0,7,951.2789769358544
d257f0,2017-04-26,2017-04-26,CDG,BER,0,1,1,0,0,856.5417653136475
d258ab,2017-08-13,2017-09-03,FRA,DTT,0,1,1,0,21,6653.671603046312
d258e8,2017-05-06,2017-05-11,BKK,HKT,0,1,2,1,5,670.7470141466125
d258e8,2017-05-07,2017-05-11,BKK,HKT,0,1,2,1,4,670.7470141466125
d259fb,2018-02-07,2018-02-12,FRA,PMI,0,1,2,0,5,1264.4962315467362
d25c0c,2017-11-03,2017-11-03,PMI,FRA,0,1,1,0,0,1264.4962315467362
d25ec8,2017-09-01,2017-09-15,HAM,PMI,0,1,2,1,14,1654.5157994562705
d2611e,2017-05-09,2017-05-09,DUS,HAM,0,1,1,0,0,342.24998399231265
d26a0a,2017-05-01,2017-05-09,BER,IZM,0,1,1,0,8,1892.4904141404634
d26aae,2017-09-24,2017-10-04,PAR,MRS,0,1,2,0,10,640.5227915734464
d26df4,2018-01-03,2018-01-18,FRA,DPS,0,4,2,0,15,11926.180864323322
d26e2f,2017-05-31,2017-06-11,ORY,CMN,0,1,2,1,11,1897.0547157663793
d2708c,2017-09-01,2017-09-27,FRA,ICN,1,4,1,0,26,8531.625549195896
d27267,2017-06-13,2017-07-01,DUS,DPS,0,1,1,0,18,12041.715129697053
d27267,2017-06-13,2017-07-01,DUS,SIN,0,2,1,0,18,10386.98716331193
d27290,2018-04-04,2018-04-18,CDG,SCL,0,1,5,0,14,11672.691912506692
d2756f,2018-02-08,2018-02-22,STR,CMN,0,2,2,0,14,2206.101133670649
d278cb,2017-05-10,2017-05-25,BER,NYC,0,1,1,0,15,6385.775230434865
d278cb,2017-05-11,2017-05-25,BER,NYC,1,2,1,0,14,6385.775230434865
d27a2a,2018-02-06,2018-02-22,FRA,BUE,0,1,1,0,16,11487.310018628137
d27bda,2017-05-09,2017-05-11,BKK,OKA,0,1,1,0,2,3166.660382619111
d27c1b,2017-05-24,2017-05-26,FRA,BER,0,1,3,0,2,423.2473533752599
d27c1b,2017-05-24,2017-05-26,FRA,LON,1,2,3,0,2,640.0443028377856
d288c5,2017-09-21,2017-10-19,MUC,BKK,0,1,2,1,28,8794.589830490255
d28cb4,2017-08-15,2017-08-15,FRA,HAM,0,2,1,0,0,395.57212596773167
d28e59,2017-09-21,2017-10-05,PAR,LIS,0,1,6,0,14,1452.0328728283007
d29034,2017-05-20,2017-05-23,MRS,ALG,0,1,1,0,3,766.3734936346159
d29034,2017-05-20,2017-05-23,ORY,ALG,0,2,1,0,3,1333.259027689944
d29078,2017-09-05,2017-09-19,TLV,LAX,0,1,1,0,14,12138.388444484279
d294ce,2017-05-11,2017-05-18,STR,IZM,0,1,1,1,7,1841.7566675457392
d29947,2017-05-16,2017-05-21,FRA,CLT,0,1,1,0,5,7062.781894123376
d299f8,2017-11-23,2017-11-29,FRA,AYT,0,1,3,0,6,2296.0396602015976
d29bfa,2017-08-31,2017-09-12,DUS,TLV,0,1,1,0,12,3118.161695145076
d29c76,2017-05-24,2017-05-27,LYS,ROM,0,2,2,1,3,749.063495435203
d29c76,2017-05-29,2017-06-01,LYS,ROM,0,1,2,1,3,749.063495435203
d29c9c,2018-02-09,2018-02-15,DUS,IST,0,1,1,0,6,2038.9828522626703
d29c9c,2018-02-18,2018-02-21,DUS,IST,0,1,1,0,3,2038.9828522626703
d29d22,2017-09-01,2017-09-12,MUC,MAD,0,1,1,0,11,1484.4714637021586
d29e75,2017-05-17,2017-05-19,DUS,PRG,0,1,2,0,2,541.5026040120031
d29ef6,2018-02-26,2018-04-10,TXL,HKT,0,1,1,0,43,8956.98746573121
d2a019,2017-06-14,2017-07-12,FRA,MEL,0,1,1,0,28,16320.958957433346
d2a222,2018-01-24,2018-02-22,HAM,HKT,0,1,2,0,29,9170.825200937117
d2a236,2017-04-30,2017-05-11,STR,IZM,0,2,1,0,11,1841.7566675457392
d2a236,2017-05-04,2017-05-14,STR,IZM,0,1,1,0,10,1841.7566675457392
d2a9ae,2017-05-19,2017-05-31,DUS,DEL,0,1,1,0,12,6235.682785757389
d2a9ae,2017-05-19,2017-06-01,DUS,DEL,0,1,1,0,13,6235.682785757389
d2ab6a,2017-11-16,2017-11-20,PAR,BCN,0,1,2,0,4,829.6484838874006
d2abe6,2017-05-01,2017-05-01,TXL,FRA,0,1,1,1,0,419.5653510031735
d2ad4c,2017-06-01,2017-06-15,PAR,DPS,0,2,1,0,14,12400.206143482495
d2aed5,2017-05-09,2017-05-09,BER,VIE,0,1,1,0,0,537.8205741565705
d2afc7,2017-12-14,2017-12-14,HAM,LON,0,2,2,0,0,726.1599028023841
d2b266,2017-06-14,2017-06-16,HAM,OPO,0,1,2,0,2,1958.2086388218822
d2b40b,2017-07-05,2017-07-05,DUS,LIS,0,1,2,0,0,1862.3995900374557
d2b44b,2017-05-23,2017-05-28,HAM,LON,0,2,1,0,5,726.1599028023841
d2b44b,2017-05-23,2017-05-29,HAM,LON,1,1,1,0,6,726.1599028023841
d2b4ad,2017-11-12,2017-12-01,CGN,AGP,0,2,2,0,19,1821.8184981116967
d2b56e,2017-06-22,2017-07-06,DUS,LOS,0,1,1,0,14,4974.023669279942
d2b692,2017-05-21,2017-05-26,CDG,ALG,0,1,1,0,5,1363.8281968104534
d2b692,2017-09-28,2017-10-12,CDG,ALG,0,1,1,0,14,1363.8281968104534
d2bb8c,2017-05-09,2017-05-10,ORY,MRS,0,1,1,0,1,627.8278399130226
d2bcab,2017-08-18,2018-02-08,DUS,BNE,0,1,1,0,174,16151.194723806979
d2bcab,2017-08-19,2018-02-08,DUS,BNE,0,2,1,0,173,16151.194723806979
d2c24f,2017-12-02,2017-12-15,PAR,SFO,0,1,1,0,13,8965.87436087546
d2c28b,2017-05-11,2017-05-11,SZX,SHE,0,1,1,0,0,2296.786634278597
d2c72d,2017-06-12,2017-06-21,AMS,DUS,0,1,1,0,9,184.41667367408542
d2c862,2017-06-26,2017-06-29,PAR,NYC,0,1,2,0,3,5837.828025520125
d2caa5,2017-07-15,2017-07-19,MUC,ROM,0,1,8,0,4,698.7883321065486
d2cb69,2017-08-26,2017-10-17,PAR,SSA,0,1,1,2,52,7944.570036266748
d2cc5b,2017-07-13,2017-07-20,FRA,BCN,0,1,1,0,7,1093.6172586284022
d2cd55,2017-08-09,2017-08-17,CGN,ROM,1,3,2,0,8,1081.0342496018604
d2ce6c,2017-05-01,2017-05-04,PAR,OPO,0,1,1,0,3,1212.4711446876818
d2d38c,2017-05-09,2017-05-12,NCE,PAR,0,1,1,0,3,687.6002097518481
d2d585,2017-05-06,2017-05-06,PAR,MUC,0,1,1,0,0,684.2700631228574
d2d91c,2017-09-12,2017-10-10,TLS,LYS,0,1,1,0,28,360.2949709008269
d2daa9,2017-05-07,2017-05-08,WAW,VIE,0,1,2,0,1,555.90381659916
d2ddb0,2017-05-18,2017-05-20,PAR,VCE,0,2,4,0,2,843.7601490436173
d2ddce,2017-09-05,2017-09-08,MUC,AMS,0,1,3,0,3,670.5798964264392
d2e0bb,2017-06-20,2017-06-24,MUC,ROM,0,1,1,0,4,698.7883321065486
d2e0bb,2017-06-21,2017-06-24,MUC,ROM,0,1,1,0,3,698.7883321065486
d2e691,2017-09-19,2017-09-23,NCE,EDI,0,1,1,0,4,1559.687931819275
d2ea26,2017-10-10,2017-10-19,FRA,NBO,0,1,1,0,9,6311.720975671121
d2f1ab,2017-09-15,2017-10-01,MUC,LED,0,1,1,0,16,1769.387965487863
d2f34e,2017-06-09,2017-06-15,PAR,HOU,1,3,3,1,6,8085.569733551837
d2f58f,2017-06-21,2017-06-23,ZRH,LON,0,1,1,0,2,774.1944917724443
d2f8fa,2017-12-12,2017-12-19,PAR,ATH,0,1,3,2,7,2095.4533044219033
d2f9cb,2017-05-25,2017-05-26,MEL,SYD,0,1,2,0,1,705.5871380461375
d2fb44,2017-07-30,2017-08-04,PAR,BOS,0,1,1,0,5,5528.0484350916495
d2fe78,2017-05-17,2017-05-21,ZRH,PMI,0,1,2,0,4,995.6869396943983
d30321,2017-09-28,2017-10-05,BER,PMI,0,1,1,0,7,1657.1975239635512
d3079a,2017-04-25,2017-04-28,NCE,BER,0,1,1,0,3,1086.2164001753783
d30dc1,2017-10-02,2017-10-02,BCN,STR,0,1,1,0,0,988.4911048885755
d30e3e,2017-07-17,2017-07-20,FRA,HEL,1,3,2,0,3,1513.9460380712383
d31205,2017-05-17,2017-05-21,GVA,CDG,0,1,2,0,4,407.4005985508266
d31205,2017-05-17,2017-05-21,GVA,PAR,0,1,2,0,4,404.71629678992724
d3120e,2017-09-25,2017-10-16,LYS,SAW,0,1,2,0,21,2041.8045269758802
d31240,2017-04-29,2017-05-03,STR,CAI,0,2,1,0,4,2798.4948498280073
d3129a,2017-07-19,2017-08-17,SFO,TLS,0,1,1,0,29,9357.961689387497
d31474,2017-09-23,2017-10-07,LYS,LIS,0,1,4,0,14,1388.1593558491786
d318fe,2017-04-30,2017-05-07,DUS,BCN,0,1,1,0,7,1148.6238044659378
d31b3a,2017-10-19,2017-11-17,FRA,BKK,0,2,1,0,29,8966.898802410986
d31f49,2017-07-05,2017-07-11,DUS,ANK,0,4,1,0,6,2367.5677669495226
d31f49,2017-07-05,2017-07-11,DUS,ESB,0,3,1,0,6,2361.484787921872
d31f49,2017-07-06,2017-07-11,DUS,ESB,1,0,1,0,5,2361.484787921872
d32215,2017-04-29,2017-04-29,MIA,LON,0,1,1,0,0,7123.356755304651
d32234,2017-05-08,2017-05-08,DXB,FRA,0,1,1,0,0,4840.303809229145
d322e8,2017-06-14,2017-06-18,STR,IST,0,1,2,0,4,1773.3653515547999
d32406,2017-08-31,2017-09-21,DUS,MIA,0,1,2,0,21,7601.564827247126
d3293d,2017-12-13,2017-12-15,CGN,BUD,0,1,5,0,2,960.6017364137282
d32ab2,2017-08-18,2017-09-17,PAR,YMQ,0,1,1,0,30,5506.315396348216
d32c69,2017-09-24,2017-10-16,PAR,SFO,0,1,4,2,22,8965.87436087546
d33046,2017-10-23,2017-11-02,PAR,YMQ,0,1,1,0,10,5506.315396348216
d33046,2017-10-30,2017-11-09,PAR,YMQ,0,1,1,0,10,5506.315396348216
d33134,2017-07-15,2017-07-15,CGN,SFO,0,1,1,0,0,9011.13110685428
d33134,2017-08-06,2017-08-06,SAN,CGN,0,1,2,0,0,9238.767579499545
d33386,2017-05-30,2017-05-30,PAR,YMQ,0,1,3,0,0,5506.315396348216
d33781,2017-09-28,2017-10-13,STR,REC,0,1,1,0,15,7647.100633142638
d33992,2017-10-04,2017-10-07,STR,ARN,0,2,2,0,3,1333.0006214407515
d33aea,2017-08-07,2017-08-20,TLS,TPA,0,1,1,0,13,7450.10782900945
d33f73,2017-06-18,2017-06-18,CDG,TLS,0,1,1,0,0,607.558903435327
d34055,2017-12-14,2017-12-18,MRS,ROM,0,1,2,0,4,621.0292284062085
d3409e,2017-09-26,2017-10-10,DUS,AGP,0,1,2,0,14,1839.9493958308658
d3409e,2017-09-29,2017-10-20,DUS,AGP,1,1,2,0,21,1839.9493958308658
d34403,2017-06-14,2017-06-14,PAR,SCL,0,1,1,0,0,11650.60902435181
d3460f,2017-05-31,2017-06-08,PAR,NYC,0,2,2,0,8,5837.828025520125
d34640,2017-08-17,2017-08-31,DUS,ALA,0,1,2,1,14,5165.2584651363
d34836,2017-07-15,2017-07-30,ROM,YTO,0,1,1,0,15,7082.365064531282
d34842,2017-05-03,2017-05-08,HAM,STO,0,1,2,0,5,807.5750913483853
d3490b,2017-08-27,2017-09-01,MRS,ROM,0,1,1,0,5,621.0292284062085
d3494b,2017-06-02,2017-06-16,ORY,ALG,0,1,1,0,14,1333.259027689944
d34da5,2017-06-09,2017-06-14,ZRH,BKK,0,1,2,0,5,9029.82724516695
d34da5,2017-06-10,2017-06-12,HKG,CAN,0,1,2,0,2,136.34143421948428
d34fe5,2017-08-26,2017-09-07,PAR,MNL,0,1,2,0,12,10743.83950975112
d351e6,2017-05-01,2017-05-05,ORY,ALG,0,1,1,0,4,1333.259027689944
d35409,2017-09-05,2017-09-05,DUS,SYD,0,1,1,0,0,16576.042534808337
d354bd,2017-10-04,2017-10-09,MRS,AMS,0,2,3,0,5,986.8659211604522
d3564d,2017-08-12,2017-08-21,CGN,BUD,0,1,1,0,9,960.6017364137282
d359e6,2017-06-15,2017-06-18,DUS,MAD,0,1,2,0,3,1446.5874681845219
d35b3a,2017-05-17,2017-05-17,ORY,TXL,0,1,1,0,0,879.2320340905312
d35eaf,2017-06-17,2017-06-24,LYS,IAH,0,1,1,0,7,8390.340885844163
d360bd,2017-05-18,2017-05-25,STR,PMI,0,1,2,0,7,1147.0448811174474
d362d6,2017-05-03,2017-05-03,ALG,MRS,0,1,1,0,0,766.3734936346159
d36a05,2017-12-16,2017-12-16,MIA,ZRH,0,1,1,0,0,7840.875536071571
d36a05,2017-12-17,2017-12-17,MIA,ZRH,0,1,1,0,0,7840.875536071571
d36fc6,2017-09-28,2017-10-08,BER,LIM,0,1,1,0,10,11096.583434775288
d37184,2017-05-21,2017-05-22,CGN,STN,0,1,2,0,1,490.0623941202959
d3719e,2017-05-30,2017-06-16,DUS,BOS,0,1,1,0,17,5721.473269038298
d37317,2017-08-03,2017-08-16,DUS,PMI,0,1,2,0,13,1335.099388960445
d377a3,2017-06-16,2017-07-28,HAM,SGN,0,1,1,0,42,9473.482098416676
d37886,2017-05-14,2017-05-15,MUC,MIL,0,1,2,0,1,349.1023035202545
d37938,2017-09-09,2017-09-16,HAM,MUC,0,2,1,2,7,614.6902477291612
d379fa,2017-05-27,2017-06-03,LAS,MIA,0,1,1,0,7,3504.8215642311106
d37de4,2017-06-10,2017-06-26,FRA,HKT,0,1,2,0,16,9290.92031475387
d37e63,2017-07-04,2017-07-09,PAR,JFK,0,1,2,0,5,5826.7965916610765
d37ec0,2017-09-17,2017-10-08,STR,SFO,0,1,1,1,21,9286.343939338589
d38107,2018-02-02,2018-03-01,CDG,MNL,0,1,1,0,27,10722.13135014083
d38327,2017-05-23,2017-05-26,MUC,VIE,0,1,2,0,3,369.53957140743586
d38512,2017-05-02,2017-05-05,MSP,CHI,0,1,1,0,3,562.1464930511755
d38d42,2017-10-12,2017-10-12,PMI,CGN,0,1,1,0,0,1305.3179028207294
d38d4f,2017-05-30,2017-06-29,CDG,TYO,0,2,2,1,30,9689.767129585109
d391b9,2017-06-23,2017-06-28,TLS,LIS,0,1,2,0,5,1036.79081559982
d39291,2017-05-15,2017-05-25,FRA,AGP,0,1,1,0,10,1821.6385780061635
d39535,2017-11-17,2017-12-01,LHR,MIA,0,1,2,0,14,7103.911594764692
d3958b,2017-05-19,2017-06-04,HAM,IST,0,1,1,0,16,1986.1073728991973
d397bb,2017-06-29,2017-07-13,CDG,NRT,0,1,2,0,14,9710.831436991992
d397e7,2017-04-23,2017-04-26,STR,SAW,0,1,1,0,3,1805.0421584784365
d397e7,2017-05-06,2017-05-08,STR,SAW,0,1,1,0,2,1805.0421584784365
d397e7,2017-05-08,2017-05-10,SAW,MXP,0,1,1,0,2,1742.4949085905675
d39ad5,2017-08-21,2017-09-16,CDG,CMB,0,1,2,1,26,8501.320505625063
d39bb1,2017-06-15,2017-06-17,FRA,VIE,1,3,1,0,2,614.698945526137
d39bb1,2017-06-16,2017-06-17,FRA,VIE,0,3,1,0,1,614.698945526137
d39dfd,2017-11-15,2017-11-20,DUS,MRS,0,4,1,0,5,873.0958954129551
d39dfd,2017-11-16,2017-11-20,BRU,MRS,1,0,1,0,4,826.5025854393831
d39dfd,2017-11-16,2017-11-20,CGN,MRS,0,2,1,0,4,839.7217734687931
d39dfd,2017-11-16,2017-11-20,DUS,MRS,0,2,1,0,4,873.0958954129551
d3a20b,2017-07-28,2017-08-01,LYS,NYC,0,1,2,0,4,6148.240052937834
d3a2bb,2017-07-08,2017-07-18,MUC,AUH,0,1,4,0,10,4563.755438990025
d3a382,2017-08-27,2017-08-29,MUC,ROM,0,1,3,0,2,698.7883321065486
d3a39a,2017-04-26,2017-04-28,DUS,PMI,0,1,1,0,2,1335.099388960445
d3a4e1,2017-05-24,2017-05-26,LYS,MAD,0,1,1,0,2,911.9751553170464
d3a51e,2017-09-01,2017-09-15,FRA,IZM,0,1,5,0,14,1953.9830455015144
d3a576,2017-05-12,2017-05-12,DUS,TLV,0,1,1,0,0,3118.161695145076
d3a576,2017-05-16,2017-05-16,DUS,TLV,0,1,1,0,0,3118.161695145076
d3a609,2017-08-19,2017-08-29,CDG,PMI,0,1,2,0,10,1052.002200630453
d3a6b3,2017-05-10,2017-05-12,BER,CPH,0,1,1,0,2,348.1554470329401
d3a6ec,2017-10-21,2017-11-04,PAR,YVR,0,1,2,0,14,7924.340976327741
d3a77b,2017-07-06,2017-07-08,STR,HAM,0,1,3,0,2,536.9279267891749
d3aa8c,2017-08-30,2017-09-22,PAR,BKK,0,1,3,0,23,9443.865249207118
d3ab75,2017-05-12,2017-05-22,ZRH,ATH,1,3,2,0,10,1620.5873291317305
d3ac1a,2017-06-20,2017-06-29,PAR,YMQ,0,1,2,0,9,5506.315396348216
d3b116,2017-08-10,2017-08-12,MRS,ROM,1,2,2,0,2,621.0292284062085
d3b116,2017-08-10,2017-09-09,MRS,ROM,0,1,2,0,30,621.0292284062085
d3b22b,2017-05-11,2017-05-25,BER,AYT,0,1,2,2,14,2202.66297502044
d3b40d,2017-05-13,2017-05-13,FRA,RUH,0,1,1,0,0,4314.120488343471
d3b689,2017-09-21,2017-10-05,PAR,ALC,0,1,1,0,14,1198.2453281896298
d3b869,2017-09-27,2017-10-11,DUS,STL,0,1,1,0,14,7195.371205950884
d3bc26,2017-06-25,2017-06-29,GVA,PAR,0,1,2,2,4,404.71629678992724
d3bd30,2017-06-12,2017-08-12,BCN,BKK,0,1,1,0,61,9679.599832878734
d3bd30,2017-06-14,2017-08-14,BCN,BKK,0,1,1,0,61,9679.599832878734
d3bd89,2017-06-10,2017-06-13,FRA,LIS,0,1,2,0,3,1890.4890315104547
d3c1d7,2017-05-24,2017-05-26,MRS,EDI,0,2,1,0,2,1519.0848377673651
d3c21a,2018-03-31,2018-04-21,BER,MEL,0,1,2,1,21,15972.494645469324
d3c358,2017-06-22,2017-07-11,MUC,CUN,0,2,1,0,19,8881.9371207885
d3c358,2017-06-22,2017-07-12,MUC,CUN,0,1,1,0,20,8881.9371207885
d3c581,2018-02-09,2018-02-19,BER,PMI,0,2,1,0,10,1657.1975239635512
d3c6c6,2017-10-18,2017-11-02,FRA,LAX,0,1,1,0,15,9301.789621924596
d3c849,2017-05-21,2017-06-20,AGP,PAR,0,1,1,0,30,1456.1040988588488
d3c921,2017-05-03,2017-05-03,CGN,BER,0,2,1,0,0,470.0774082475336
